day,hr,mwh_ahead,mwh
8/23/19,6,839.8,898.9
8/23/19,7,901.2,947.6
8/23/19,8,986.1,1008.7
8/23/19,9,1031.3,1046.2
8/23/19,10,1088.5,1068.6
8/23/19,11,1115.6,1087.3
8/23/19,12,1122.9,1104.8
8/23/19,13,1143.8,1119.8
8/23/19,14,1170.2,1142.9
8/23/19,15,1201,1165.7
8/23/19,16,1219.5,1177.8
8/23/19,17,1203.6,1166.5
8/23/19,18,1200.6,1143.9
8/23/19,19,1181.5,1105.3
8/23/19,20,1113,1086.6
8/23/19,21,1093.1,1073
8/23/19,22,995.7,1020.6
8/23/19,23,909.2,934.3
8/23/19,24,839.7,846.9
8/24/19,1,763.7,775.1
8/24/19,2,751.2,734.7
8/24/19,3,709.7,701.6
8/24/19,4,704,679.6
8/24/19,5,696.8,670.3
8/24/19,6,709.1,677.4
8/24/19,7,691.7,699.1
8/24/19,8,756.3,747.9
8/24/19,9,845.9,807.7
8/24/19,10,880,853
8/24/19,11,925.8,891.2
8/24/19,12,959.3,921.4
8/24/19,13,985.2,934.2
8/24/19,14,1001.2,955.2
8/24/19,15,1036.1,968.6
8/24/19,16,1044.9,974.9
8/24/19,17,1062.2,984.5
8/24/19,18,1048.8,988.7
8/24/19,19,1015.1,963.9
8/24/19,20,989.1,936.3
8/24/19,21,982.2,924.1
8/24/19,22,913.2,879.4
8/24/19,23,850.8,821.1
8/24/19,24,791.1,748.7
8/25/19,1,715,713
8/25/19,2,636.3,683.5
8/25/19,3,608.7,660.2
8/25/19,4,620.2,643.8
8/25/19,5,604.5,639.5
8/25/19,6,610,644.4
8/25/19,7,643.4,655
8/25/19,8,637.3,698.2
8/25/19,9,702.9,758.1
8/25/19,10,750,811
8/25/19,11,789.3,836.3
8/25/19,12,817.7,848.8
8/25/19,13,843.2,856.7
8/25/19,14,849.7,852.8
8/25/19,15,857.2,849.4
8/25/19,16,911.6,851.5
8/25/19,17,922.6,859.2
8/25/19,18,921.8,869.8
8/25/19,19,928.6,869.3
8/25/19,20,953.5,870.8
8/25/19,21,934.8,874.5
8/25/19,22,865.3,830.4
8/25/19,23,744.3,762.7
8/25/19,24,670.5,709.3
8/26/19,1,633.1,677.3
8/26/19,2,613.1,646
8/26/19,3,597.5,627.9
8/26/19,4,621.6,614.8
8/26/19,5,632.4,625.5
8/26/19,6,672.7,663.6
8/26/19,7,791.3,723.3
8/26/19,8,856.9,794.3
8/26/19,9,874.4,845.8
8/26/19,10,907.7,892.5
8/26/19,11,946.7,927.1
8/26/19,12,973.1,940.3
8/26/19,13,998.2,956.2
8/26/19,14,1007.3,972.4
8/26/19,15,1021.6,978
8/26/19,16,1022.8,981.7
8/26/19,17,1013.2,988.6
8/26/19,18,1075.5,994.3
8/26/19,19,993.9,977.1
8/26/19,20,980.8,964.4
8/26/19,21,964.1,944.8
8/26/19,22,910.1,880.1
8/26/19,23,821.5,787.9
8/26/19,24,724.2,731.4
8/27/19,1,601.5,679.4
8/27/19,2,605.9,645.2
8/27/19,3,578.4,627.1
8/27/19,4,607.8,620.3
8/27/19,5,608.2,630.1
8/27/19,6,646.3,669.8
8/27/19,7,712.6,728.8
8/27/19,8,827.9,799.2
8/27/19,9,864.4,854.3
8/27/19,10,895.6,895.2
8/27/19,11,925.5,917.4
8/27/19,12,952.3,942
8/27/19,13,957.1,965.5
8/27/19,14,979.8,988.1
8/27/19,15,994.8,991.1
8/27/19,16,978.4,979.1
8/27/19,17,982.7,994.4
8/27/19,18,1009.5,991.5
8/27/19,19,996.9,974.5
8/27/19,20,989,968.7
8/27/19,21,1012.5,961.5
8/27/19,22,904.8,901.9
8/27/19,23,824.4,827.8
8/27/19,24,700.9,758.2
8/28/19,1,588,707.8
8/28/19,2,611.3,676.1
8/28/19,3,593.7,663.9
8/28/19,4,634.8,654.4
8/28/19,5,639.8,662.3
8/28/19,6,684.8,711.8
8/28/19,7,763.8,775.2
8/28/19,8,886.4,849.3
8/28/19,9,939.3,903.3
8/28/19,10,950.2,949.6
8/28/19,11,1043.8,1007.1
8/28/19,12,1065,1047
8/28/19,13,1070,1069.4
8/28/19,14,1063,1080.3
8/28/19,15,1112.9,1067.8
8/28/19,16,1123.9,1062.8
8/28/19,17,1182.1,1060.9
8/28/19,18,1151.7,1069.1
8/28/19,19,1143.2,1072.7
8/28/19,20,1129.4,1071.2
8/28/19,21,1144.9,1054.6
8/28/19,22,1057.9,1014.8
8/28/19,23,961.3,941
8/28/19,24,858.5,874.7
8/29/19,1,858.4,815.4
8/29/19,2,833.7,792.1
8/29/19,3,778.8,775.9
8/29/19,4,765.5,758.1
8/29/19,5,764.3,761.9
8/29/19,6,820.8,806.9
8/29/19,7,859.3,881.7
8/29/19,8,964.5,952.7
8/29/19,9,1017.6,998.2
8/29/19,10,1050.9,1063.6
8/29/19,11,1105.4,1096.3
8/29/19,12,1155.6,1132.5
8/29/19,13,1183,1175.4
8/29/19,14,1220.4,1224.9
8/29/19,15,1269.8,1267.7
8/29/19,16,1299.7,1295
8/29/19,17,1377.8,1308
8/29/19,18,1346.8,1292.1
8/29/19,19,1290.5,1249
8/29/19,20,1207.4,1203.5
8/29/19,21,1200.5,1163.3
8/29/19,22,1108.1,1077.7
8/29/19,23,1006.7,961.9
8/29/19,24,868.4,870.8
8/30/19,1,706.1,796.5
8/30/19,2,729.1,756.5
8/30/19,3,716.7,725.8
8/30/19,4,691,708.1
8/30/19,5,713,709.7
8/30/19,6,760.7,739.7
8/30/19,7,821.4,799.2
8/30/19,8,934.5,879.4
8/30/19,9,1049,955.4
8/30/19,10,1032.1,1020.5
8/30/19,11,1126.4,1065.2
8/30/19,12,1180,1110.5
8/30/19,13,1184.2,1141.8
8/30/19,14,1228.2,1182.6
8/30/19,15,1244,1207.7
8/30/19,16,1433.3,1236.6
8/30/19,17,1402.4,1256.3
8/30/19,18,1387.3,1240
8/30/19,19,1339.3,1195.6
8/30/19,20,1156.6,1159
8/30/19,21,1161.9,1134.2
8/30/19,22,1127.2,1077.4
8/30/19,23,1026.3,993.9
8/30/19,24,925.5,913.9
8/31/19,1,813.8,843.7
8/31/19,2,801.9,791.4
8/31/19,3,782.9,763.1
8/31/19,4,754.3,731.6
8/31/19,5,726.5,723
8/31/19,6,732.2,727.4
8/31/19,7,711.4,744.5
8/31/19,8,776.2,792.9
8/31/19,9,851.9,862.3
8/31/19,10,912.6,917.9
8/31/19,11,948.3,970.2
8/31/19,12,992.4,1004.2
8/31/19,13,1015.1,1031.6
8/31/19,14,1032.3,1053.2
8/31/19,15,1045.4,1066.2
8/31/19,16,1016.4,1074.3
8/31/19,17,1028.9,1077.9
8/31/19,18,1043.1,1067.1
8/31/19,19,1005.6,1027.4
8/31/19,20,980.9,996.1
8/31/19,21,998.2,972.1
8/31/19,22,897.7,917
8/31/19,23,837,854.1
8/31/19,24,734.1,788.5
9/1/19,1,757.5,732.9
9/1/19,2,687.8,688.7
9/1/19,3,651.4,662.7
9/1/19,4,644.2,642
9/1/19,5,594.3,634.1
9/1/19,6,620.7,633.3
9/1/19,7,619.6,644.2
9/1/19,8,664.1,684.2
9/1/19,9,711.5,748.1
9/1/19,10,800.8,806.1
9/1/19,11,841.4,850.9
9/1/19,12,846.3,883.1
9/1/19,13,921.9,910.3
9/1/19,14,950.8,921.8
9/1/19,15,945.6,933.8
9/1/19,16,954.5,935.9
9/1/19,17,962.3,938.7
9/1/19,18,980.5,936.3
9/1/19,19,938.6,924.4
9/1/19,20,921.1,919.1
9/1/19,21,959.4,909.5
9/1/19,22,892.4,867.5
9/1/19,23,780.5,816.9
9/1/19,24,691.2,757.7
9/2/19,1,666.1,709.8
9/2/19,2,624.9,668.9
9/2/19,3,602.5,654.2
9/2/19,4,603.8,640.4
9/2/19,5,613.7,639
9/2/19,6,606,655.4
9/2/19,7,629.3,672.4
9/2/19,8,677.2,710.2
9/2/19,9,779.8,772.2
9/2/19,10,817.2,836.4
9/2/19,11,957.6,893.1
9/2/19,12,994.2,927.1
9/2/19,13,1024.7,962.6
9/2/19,14,1068.1,978.4
9/2/19,15,1072.1,977.3
9/2/19,16,1073.9,979.4
9/2/19,17,1090.7,1000.5
9/2/19,18,1095.7,1020.6
9/2/19,19,1110.4,1033.3
9/2/19,20,1089.8,1044.7
9/2/19,21,1054.6,1035.6
9/2/19,22,974.9,976.2
9/2/19,23,905.3,902.6
9/2/19,24,822.1,836.3
9/3/19,1,727.8,786.5
9/3/19,2,696.8,745.8
9/3/19,3,669.2,720
9/3/19,4,655.6,706.2
9/3/19,5,658.7,713.3
9/3/19,6,725.8,760
9/3/19,7,844.4,838.2
9/3/19,8,925.5,912.9
9/3/19,9,957.2,967.1
9/3/19,10,1011.3,1019.1
9/3/19,11,1058.9,1054.4
9/3/19,12,1105.2,1089.4
9/3/19,13,1138.5,1123.6
9/3/19,14,1172.8,1166.1
9/3/19,15,1193.7,1197.7
9/3/19,16,1201.7,1224.5
9/3/19,17,1211.6,1235.9
9/3/19,18,1193,1229.6
9/3/19,19,1157.3,1196.3
9/3/19,20,1170.2,1171.1
9/3/19,21,1163.2,1133.2
9/3/19,22,1043.9,1045.2
9/3/19,23,941.7,947.6
9/3/19,24,831.3,865.4
9/4/19,1,741.7,794.2
9/4/19,2,744.2,750.9
9/4/19,3,730.9,723.7
9/4/19,4,711.7,714.3
9/4/19,5,712.4,727.1
9/4/19,6,727.9,781.3
9/4/19,7,814.4,857.9
9/4/19,8,945.4,929.7
9/4/19,9,1021.4,979.2
9/4/19,10,1053.4,1033.4
9/4/19,11,1124.2,1086
9/4/19,12,1170.6,1145.9
9/4/19,13,1207,1187.2
9/4/19,14,1290.4,1229
9/4/19,15,1311.1,1271.3
9/4/19,16,1334.9,1304.9
9/4/19,17,1317.4,1305.2
9/4/19,18,1327.3,1286.7
9/4/19,19,1275.9,1272.3
9/4/19,20,1248.4,1257.2
9/4/19,21,1199.1,1203.9
9/4/19,22,1140.3,1113.3
9/4/19,23,1020.7,997.7
9/4/19,24,934.8,904.2
9/5/19,1,782.2,821.8
9/5/19,2,750.7,775.8
9/5/19,3,675.7,741.4
9/5/19,4,645.1,721.5
9/5/19,5,699.9,719.4
9/5/19,6,678.8,754
9/5/19,7,779.2,818.2
9/5/19,8,873.8,865.3
9/5/19,9,861.4,892.1
9/5/19,10,903.8,924.9
9/5/19,11,952.5,954.4
9/5/19,12,955.1,984.4
9/5/19,13,967.8,996.1
9/5/19,14,1007.5,1004.4
9/5/19,15,975.7,1025.9
9/5/19,16,975,1026.6
9/5/19,17,1004.7,1020.3
9/5/19,18,996.4,1006.9
9/5/19,19,1018.1,990.6
9/5/19,20,1011.2,999.3
9/5/19,21,1019.8,970.2
9/5/19,22,936.1,902.2
9/5/19,23,854.8,813.7
9/5/19,24,760.4,747.4
9/6/19,1,689.7,693.7
9/6/19,2,624.7,660.9
9/6/19,3,603.1,640.8
9/6/19,4,594.8,633.4
9/6/19,5,584.5,647.7
9/6/19,6,619.1,692.7
9/6/19,7,780.7,766.4
9/6/19,8,836.8,824.1
9/6/19,9,875.6,860.9
9/6/19,10,871.9,896
9/6/19,11,886.7,923.3
9/6/19,12,898.3,930.2
9/6/19,13,951.5,924.8
9/6/19,14,904.6,927.4
9/6/19,15,937.6,920.2
9/6/19,16,944.1,910
9/6/19,17,934.8,903.5
9/6/19,18,945.1,903.2
9/6/19,19,943.8,895.1
9/6/19,20,945.8,898.4
9/6/19,21,966,869
9/6/19,22,891.3,830.8
9/6/19,23,774.8,769
9/6/19,24,684.2,714.1
9/7/19,1,678.8,661.8
9/7/19,2,628.5,639.3
9/7/19,3,602.8,619.8
9/7/19,4,591.3,606.1
9/7/19,5,563.9,604.9
9/7/19,6,584.3,617.3
9/7/19,7,556.7,651.2
9/7/19,8,658.3,691.1
9/7/19,9,707,740.8
9/7/19,10,768.1,778.4
9/7/19,11,784.5,804.3
9/7/19,12,848.2,815
9/7/19,13,842,812.9
9/7/19,14,840,813.4
9/7/19,15,847.9,815
9/7/19,16,839.1,821.2
9/7/19,17,828.8,837.5
9/7/19,18,842.6,854.7
9/7/19,19,859.2,845.6
9/7/19,20,864.7,859.5
9/7/19,21,856.7,845.2
9/7/19,22,797.4,801.8
9/7/19,23,735.8,739.2
9/7/19,24,692.2,691.4
9/8/19,1,632.3,653.1
9/8/19,2,575.7,620.8
9/8/19,3,564.2,600.4
9/8/19,4,537.7,589.2
9/8/19,5,555.4,586.1
9/8/19,6,547.9,592.9
9/8/19,7,510.6,602.9
9/8/19,8,612,642
9/8/19,9,712.4,702.2
9/8/19,10,742.8,753.2
9/8/19,11,777,785.2
9/8/19,12,810.7,810.5
9/8/19,13,844.3,837.2
9/8/19,14,854.8,852.9
9/8/19,15,874.6,857.9
9/8/19,16,853.1,874.3
9/8/19,17,880.5,895.2
9/8/19,18,883.6,906
9/8/19,19,892.2,902.4
9/8/19,20,921.5,925.8
9/8/19,21,922.3,903.3
9/8/19,22,849.1,845.1
9/8/19,23,706.4,768.9
9/8/19,24,635.9,715.9
9/9/19,1,632.6,672
9/9/19,2,607.9,637.2
9/9/19,3,574.6,620.8
9/9/19,4,567.4,610.5
9/9/19,5,600.2,623.5
9/9/19,6,621.7,670.8
9/9/19,7,760.5,743.6
9/9/19,8,800.2,811.4
9/9/19,9,813.9,852.4
9/9/19,10,860.1,895.6
9/9/19,11,843.4,921.2
9/9/19,12,853.6,948.8
9/9/19,13,861.7,971.4
9/9/19,14,860.4,995.8
9/9/19,15,878.7,1002.5
9/9/19,16,889.7,1006.4
9/9/19,17,897.7,1008.9
9/9/19,18,928.2,1005
9/9/19,19,916.9,1001.4
9/9/19,20,988.9,1013.3
9/9/19,21,965.6,983.4
9/9/19,22,833.2,917.9
9/9/19,23,737.7,835.8
9/9/19,24,665.7,754.3
9/10/19,1,637.9,701.7
9/10/19,2,617.6,673.7
9/10/19,3,577,655.1
9/10/19,4,572.7,645.6
9/10/19,5,603.1,650.8
9/10/19,6,636.4,700.1
9/10/19,7,816,779.1
9/10/19,8,878.3,836.5
9/10/19,9,866,880.1
9/10/19,10,919.3,920.5
9/10/19,11,952.7,955.6
9/10/19,12,965.3,986.4
9/10/19,13,961.7,988.8
9/10/19,14,971.3,984.4
9/10/19,15,991.6,990.5
9/10/19,16,995.7,1010.9
9/10/19,17,1013.2,1011.3
9/10/19,18,1016.8,1001.8
9/10/19,19,1005.5,1005.2
9/10/19,20,1048.8,1023.7
9/10/19,21,1001.8,994.7
9/10/19,22,932,930.9
9/10/19,23,784.1,844
9/10/19,24,723.3,781.6
9/11/19,1,692.7,730.9
9/11/19,2,698.4,702.7
9/11/19,3,669.8,689.4
9/11/19,4,673.4,687
9/11/19,5,690.1,705
9/11/19,6,726.2,760.2
9/11/19,7,806.7,847.9
9/11/19,8,919.9,920.3
9/11/19,9,946.1,969.5
9/11/19,10,974.2,1019
9/11/19,11,1071.3,1046.4
9/11/19,12,1106.2,1058.1
9/11/19,13,1155.2,1085.7
9/11/19,14,1239.9,1136.7
9/11/19,15,1297,1182.4
9/11/19,16,1317.6,1218.6
9/11/19,17,1365.8,1249.3
9/11/19,18,1361.5,1258.6
9/11/19,19,1424.4,1232.3
9/11/19,20,1413.6,1231.7
9/11/19,21,1328.3,1191.5
9/11/19,22,1224.9,1113.3
9/11/19,23,1069,1008.6
9/11/19,24,926.7,919.3
9/12/19,1,889.8,851.2
9/12/19,2,852.7,802.7
9/12/19,3,806.9,770.1
9/12/19,4,778.5,753.7
9/12/19,5,784.8,754.3
9/12/19,6,916.4,797
9/12/19,7,1009.1,880.4
9/12/19,8,997.4,950.8
9/12/19,9,1017,981.4
9/12/19,10,1044.5,1000.9
9/12/19,11,1091.6,1002.9
9/12/19,12,1083.1,997.7
9/12/19,13,1089.3,977.5
9/12/19,14,1035.1,972
9/12/19,15,1005.9,957.6
9/12/19,16,983.4,941.6
9/12/19,17,980.3,931.5
9/12/19,18,986.7,930
9/12/19,19,993.2,921.1
9/12/19,20,982.5,935.1
9/12/19,21,946.3,900.8
9/12/19,22,901,841.7
9/12/19,23,825.6,763.9
9/12/19,24,715.5,695.9
9/13/19,1,674.9,652.2
9/13/19,2,685.2,617.6
9/13/19,3,608.8,602.8
9/13/19,4,588.6,597.8
9/13/19,5,617.5,609.1
9/13/19,6,669.5,655.7
9/13/19,7,740.7,730.6
9/13/19,8,795.5,793.4
9/13/19,9,806,828.9
9/13/19,10,848.9,862.3
9/13/19,11,871.8,890.6
9/13/19,12,876.4,895.5
9/13/19,13,872,887.5
9/13/19,14,868.8,891.2
9/13/19,15,856.4,893.1
9/13/19,16,849.9,896.6
9/13/19,17,892.7,893.8
9/13/19,18,859.8,886.2
9/13/19,19,904.2,869.2
9/13/19,20,936.6,878.2
9/13/19,21,895.4,847.5
9/13/19,22,829.6,797.1
9/13/19,23,727.8,732.3
9/13/19,24,682.6,679.3
9/14/19,1,635.8,630
9/14/19,2,595.5,600.5
9/14/19,3,558.8,583.7
9/14/19,4,556.8,576.7
9/14/19,5,550,578.2
9/14/19,6,581,595.4
9/14/19,7,575.8,634.5
9/14/19,8,672.7,684.3
9/14/19,9,722.9,732.7
9/14/19,10,736.2,775.7
9/14/19,11,814.4,808.6
9/14/19,12,815.6,831.1
9/14/19,13,844.1,832.1
9/14/19,14,867.1,838.3
9/14/19,15,859.9,838.9
9/14/19,16,861.5,835.1
9/14/19,17,907.2,846.9
9/14/19,18,996.2,857.1
9/14/19,19,966,862.7
9/14/19,20,967.6,886.8
9/14/19,21,919.4,862.8
9/14/19,22,853,824.8
9/14/19,23,775.2,779.2
9/14/19,24,723.2,727.8
9/15/19,1,709.7,689
9/15/19,2,688.2,654
9/15/19,3,647.9,649.9
9/15/19,4,644.3,632.3
9/15/19,5,679.3,629.2
9/15/19,6,691.4,635.6
9/15/19,7,652.2,650.5
9/15/19,8,758.9,694.6
9/15/19,9,818.8,759.1
9/15/19,10,874.7,815.8
9/15/19,11,920.9,862.1
9/15/19,12,929.8,899.4
9/15/19,13,923.8,925.7
9/15/19,14,962,950.7
9/15/19,15,969.1,962.7
9/15/19,16,996.7,977
9/15/19,17,1012,997.9
9/15/19,18,1098.8,1005.6
9/15/19,19,1058.5,991.5
9/15/19,20,1072.4,1006.6
9/15/19,21,1032.8,973.3
9/15/19,22,887.7,903.9
9/15/19,23,792.6,816.3
9/15/19,24,713.9,753.8
9/16/19,1,715.4,705.8
9/16/19,2,717.3,671
9/16/19,3,643,656.8
9/16/19,4,622.3,653.3
9/16/19,5,640.9,670.8
9/16/19,6,664.5,722.9
9/16/19,7,778.4,801.9
9/16/19,8,877.3,865.2
9/16/19,9,889.7,901
9/16/19,10,927.1,936.3
9/16/19,11,988.2,968
9/16/19,12,927.2,986.5
9/16/19,13,934.6,990.2
9/16/19,14,935.6,1011.6
9/16/19,15,940.4,1018.3
9/16/19,16,932.2,1022.8
9/16/19,17,949.9,1037.3
9/16/19,18,1001.5,1031.9
9/16/19,19,1026,1013
9/16/19,20,1042.6,1009.6
9/16/19,21,949,965.7
9/16/19,22,862.7,887.2
9/16/19,23,771.7,792
9/16/19,24,647.7,730.9
9/17/19,1,678.8,671.8
9/17/19,2,645.1,639.2
9/17/19,3,614.1,619.2
9/17/19,4,590.4,612.7
9/17/19,5,624.7,626.5
9/17/19,6,665,672.5
9/17/19,7,731.8,750.4
9/17/19,8,825.4,811.3
9/17/19,9,850.9,844.6
9/17/19,10,836.6,875.1
9/17/19,11,868.2,896
9/17/19,12,866.5,914.6
9/17/19,13,857.2,918.2
9/17/19,14,859.1,933.9
9/17/19,15,853.8,932.5
9/17/19,16,871.7,933
9/17/19,17,892.8,936.8
9/17/19,18,921,938.2
9/17/19,19,941.5,933.9
9/17/19,20,975.3,951.7
9/17/19,21,897.1,908.7
9/17/19,22,801.5,847.8
9/17/19,23,731.9,776.1
9/17/19,24,637.3,708.4
9/18/19,1,630.2,656
9/18/19,2,646.8,627.7
9/18/19,3,624.9,616.3
9/18/19,4,611.7,609.7
9/18/19,5,615.5,621.9
9/18/19,6,654.3,670.9
9/18/19,7,767.5,751.8
9/18/19,8,831.1,808.1
9/18/19,9,847.3,836
9/18/19,10,850.6,855.2
9/18/19,11,869.4,869.8
9/18/19,12,855.3,878.2
9/18/19,13,843.4,876
9/18/19,14,850.3,880.2
9/18/19,15,819.6,875.3
9/18/19,16,842.3,871
9/18/19,17,849,871
9/18/19,18,893.2,874.6
9/18/19,19,927,879.1
9/18/19,20,940.4,899.1
9/18/19,21,877,860
9/18/19,22,806.8,799.4
9/18/19,23,726.1,725.4
9/18/19,24,645,660.6
9/19/19,1,632.3,612.5
9/19/19,2,601.8,594.6
9/19/19,3,570.5,585.5
9/19/19,4,566.3,583.4
9/19/19,5,618.7,595.6
9/19/19,6,646.1,645.8
9/19/19,7,774.6,733.5
9/19/19,8,821.6,795.3
9/19/19,9,818.3,820.3
9/19/19,10,805.5,842.6
9/19/19,11,824.7,854.2
9/19/19,12,817.2,868
9/19/19,13,813.9,868.3
9/19/19,14,809.3,878.1
9/19/19,15,822.4,876
9/19/19,16,835.9,880.9
9/19/19,17,865.2,891.2
9/19/19,18,885.6,898.6
9/19/19,19,906.1,894.2
9/19/19,20,934.5,912.6
9/19/19,21,870.2,873.4
9/19/19,22,802.9,808.3
9/19/19,23,707.8,731.5
9/19/19,24,620.2,675.7
9/20/19,1,592.4,627.2
9/20/19,2,572.9,599.7
9/20/19,3,569.2,586.9
9/20/19,4,562.1,583.8
9/20/19,5,561.7,601.8
9/20/19,6,587,649.2
9/20/19,7,691.4,730.9
9/20/19,8,793.6,787.7
9/20/19,9,753,818.1
9/20/19,10,774,847.4
9/20/19,11,804.2,873
9/20/19,12,831.4,888
9/20/19,13,821.4,894.8
9/20/19,14,851,909.9
9/20/19,15,905.3,925.9
9/20/19,16,964.4,939
9/20/19,17,971.6,946.7
9/20/19,18,972.9,943.9
9/20/19,19,976.1,923.8
9/20/19,20,1057.1,932
9/20/19,21,965.1,893
9/20/19,22,896.1,837.7
9/20/19,23,737.1,771.5
9/20/19,24,645.1,718.4
9/21/19,1,654.7,667.7
9/21/19,2,637.2,633.6
9/21/19,3,610.9,612.3
9/21/19,4,596.9,596.7
9/21/19,5,594.2,598.1
9/21/19,6,602.3,614.2
9/21/19,7,654.7,644.1
9/21/19,8,729.2,690.7
9/21/19,9,709,751.7
9/21/19,10,756.8,810.2
9/21/19,11,821.6,853.1
9/21/19,12,910.6,882.1
9/21/19,13,926.1,907.3
9/21/19,14,965.3,929.7
9/21/19,15,1023.5,945.1
9/21/19,16,1076.2,965.3
9/21/19,17,1119.6,977.5
9/21/19,18,1139,979.1
9/21/19,19,1133.3,952
9/21/19,20,1127.8,952.3
9/21/19,21,1046.2,915.8
9/21/19,22,922.2,863
9/21/19,23,821.2,808.4
9/21/19,24,793.1,745.6
9/22/19,1,714.4,682.9
9/22/19,2,674.3,654.4
9/22/19,3,641.1,631.6
9/22/19,4,635.8,618.7
9/22/19,5,631.9,611.9
9/22/19,6,642.7,615.9
9/22/19,7,611.2,631.7
9/22/19,8,646.6,667.4
9/22/19,9,699.6,734.7
9/22/19,10,780.5,800.4
9/22/19,11,837.9,856.2
9/22/19,12,886.7,905.1
9/22/19,13,966.3,947.3
9/22/19,14,1035.5,977.2
9/22/19,15,1036.9,998.7
9/22/19,16,1093.6,1019.2
9/22/19,17,1117.9,1041.1
9/22/19,18,1176.6,1038.4
9/22/19,19,1143.9,1031.3
9/22/19,20,1154.1,1044.9
9/22/19,21,1077.9,1003.4
9/22/19,22,972,931.6
9/22/19,23,878,851.9
9/22/19,24,827.3,788.9
9/23/19,1,765.2,740.7
9/23/19,2,725.7,709.3
9/23/19,3,724.1,690
9/23/19,4,685,683.3
9/23/19,5,715.5,700.5
9/23/19,6,857.1,752
9/23/19,7,988.7,846.2
9/23/19,8,1059.2,921.1
9/23/19,9,1014.4,973
9/23/19,10,1051.9,1032.5
9/23/19,11,1143.6,1081.8
9/23/19,12,1175,1134.8
9/23/19,13,1207.5,1178.2
9/23/19,14,1267.5,1227.8
9/23/19,15,1281.4,1258.1
9/23/19,16,1289.7,1280.9
9/23/19,17,1312,1291.4
9/23/19,18,1309,1257.2
9/23/19,19,1279.7,1231
9/23/19,20,1303.5,1222.4
9/23/19,21,1187.1,1158.7
9/23/19,22,1073.3,1079.3
9/23/19,23,975.7,984.3
9/23/19,24,857.9,901.7
9/24/19,1,862.9,836.4
9/24/19,2,821.6,786.4
9/24/19,3,761.2,754.4
9/24/19,4,722.5,737.2
9/24/19,5,746.6,740.9
9/24/19,6,792,780.8
9/24/19,7,887.3,857.3
9/24/19,8,965.7,913.5
9/24/19,9,960.3,957.7
9/24/19,10,933.1,996.9
9/24/19,11,961.3,1023.4
9/24/19,12,994.5,1044.3
9/24/19,13,984.9,1061.7
9/24/19,14,1036.3,1079.1
9/24/19,15,1054.9,1078.5
9/24/19,16,1044.4,1080.4
9/24/19,17,1043,1084.2
9/24/19,18,1045.7,1066.2
9/24/19,19,1063.8,1042.1
9/24/19,20,1087.7,1038
9/24/19,21,998.4,987.5
9/24/19,22,910.3,907.1
9/24/19,23,839.6,823.4
9/24/19,24,725.6,748.3
9/25/19,1,673,685.5
9/25/19,2,674.5,656.2
9/25/19,3,609,633.9
9/25/19,4,622,624.1
9/25/19,5,611.6,629.7
9/25/19,6,679.2,675.7
9/25/19,7,814.1,754.5
9/25/19,8,855,812
9/25/19,9,863.5,843.6
9/25/19,10,862.2,871.1
9/25/19,11,873.6,900.1
9/25/19,12,862.9,918.4
9/25/19,13,892,926.4
9/25/19,14,919.4,946.4
9/25/19,15,939.9,963.1
9/25/19,16,935.6,976.1
9/25/19,17,976.3,984.4
9/25/19,18,982.3,979.4
9/25/19,19,972.6,974.7
9/25/19,20,1016.9,976.7
9/25/19,21,931.5,929.9
9/25/19,22,845.4,864.2
9/25/19,23,755.3,786.5
9/25/19,24,686.3,707.2
9/26/19,1,639.4,664.8
9/26/19,2,623,640.9
9/26/19,3,549.7,622.4
9/26/19,4,560.4,617.7
9/26/19,5,577.6,629.3
9/26/19,6,615.4,678.2
9/26/19,7,796.7,767
9/26/19,8,826,831.4
9/26/19,9,816.4,866.4
9/26/19,10,845.1,903.2
9/26/19,11,880.5,949.6
9/26/19,12,899.6,982.4
9/26/19,13,938.1,997.8
9/26/19,14,972.7,1019.3
9/26/19,15,984.8,1023.7
9/26/19,16,1021.3,1029
9/26/19,17,1058.1,1034.6
9/26/19,18,1081.7,1029.8
9/26/19,19,1079.6,1020.6
9/26/19,20,1072.6,985.7
9/26/19,21,1003,938.4
9/26/19,22,882.3,874.3
9/26/19,23,770.7,805.8
9/26/19,24,685.9,727.7
9/27/19,1,661.7,672.7
9/27/19,2,594.5,638.8
9/27/19,3,565.4,619.5
9/27/19,4,586.3,612.5
9/27/19,5,575,622.8
9/27/19,6,590.5,667.5
9/27/19,7,768.9,746.8
9/27/19,8,819.9,795.4
9/27/19,9,824.9,829.2
9/27/19,10,843,862.2
9/27/19,11,845.7,889.7
9/27/19,12,863.8,905.9
9/27/19,13,842.4,914.7
9/27/19,14,841.1,921.8
9/27/19,15,884.3,935.2
9/27/19,16,885.2,939.3
9/27/19,17,906.8,943.4
9/27/19,18,954.3,920.9
9/27/19,19,941,914.7
9/27/19,20,905.8,911.6
9/27/19,21,879.4,867.2
9/27/19,22,799.3,821.3
9/27/19,23,730.7,755.2
9/27/19,24,666.8,696.2
9/28/19,1,637.4,646
9/28/19,2,585,619.9
9/28/19,3,594.7,602.8
9/28/19,4,585,593.9
9/28/19,5,572.7,594.9
9/28/19,6,596.1,614.7
9/28/19,7,637.5,644.3
9/28/19,8,676.4,689
9/28/19,9,721.3,754.3
9/28/19,10,785.9,807.6
9/28/19,11,797.1,834.3
